"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"종로구","방범507_창덕궁길124 _메인1","37.5829","126.9891","1","2022-12-01"
"종로구","방범508_돈화문로 5-12_검지1","37.5689","126.9917","1","2022-12-01"
"종로구","방범508_돈화문로 5-12_검지2","37.5689","126.9917","1","2022-12-01"
"종로구","방범508_돈화문로 5-12_메인1","37.5689","126.9917","1","2022-12-01"
"종로구","방범509_삼일대로32가길 15_메인1","37.5749","126.9889","1","2022-12-01"
"종로구","방범510_삼일대로 434_검지1","37.5734","126.9879","1","2022-12-01"
"종로구","방범510_삼일대로 434_검지2","37.5734","126.9879","1","2022-12-01"
"종로구","방범510_삼일대로 434_메인1","37.5734","126.9879","1","2022-12-01"
"종로구","방범511_동순라길 60-7_검지1","37.5734","126.9969","1","2022-12-01"
"종로구","방범511_동순라길 60-7_메인1","37.5734","126.9969","1","2022-12-01"
"종로구","방범512_종로31길7_검지1","37.5713","127.0002","1","2022-12-01"
"종로구","방범512_종로31길7_메인1","37.5713","127.0002","1","2022-12-01"
"종로구","방범513_종로35길 4_검지1","37.5715","127.0040","1","2022-12-01"
"종로구","방범513_종로35길 4_검지2","37.5715","127.0040","1","2022-12-01"
"종로구","방범513_종로35길 4_메인1","37.5715","127.0040","1","2022-12-01"
"종로구","방범514_종로35길 19_검지1","37.5721","127.0038","1","2022-12-01"
"종로구","방범514_종로35길 19_메인1","37.5721","127.0038","1","2022-12-01"
"종로구","방범515_종로39길 11_검지1","37.5716","127.0062","1","2022-12-01"
"종로구","방범515_종로39길 11_검지2","37.5716","127.0062","1","2022-12-01"
"종로구","방범515_종로39길 11_메인1","37.5716","127.0062","1","2022-12-01"
"종로구","방범516_낙산3길 7-9_검지1","37.5803","127.0065","1","2022-12-01"
"종로구","방범516_낙산3길 7-9_검지2","37.5803","127.0065","1","2022-12-01"
"종로구","방범516_낙산3길 7-9_메인1","37.5803","127.0065","1","2022-12-01"
"종로구","방범517_숭인동길 6_검지1","37.5750","127.0216","1","2022-12-01"
"종로구","방범517_숭인동길 6_검지2","37.5750","127.0216","1","2022-12-01"
"종로구","방범517_숭인동길 6_메인1","37.5750","127.0216","1","2022-12-01"
"종로구","방범518_숭인동1다길 14 _검지1","37.5772","127.0194","1","2022-12-01"
"종로구","방범518_숭인동1다길 14 _검지2","37.5772","127.0194","1","2022-12-01"
"종로구","방범518_숭인동1다길 14 _메인1","37.5772","127.0194","1","2022-12-01"
"종로구","방범519_지봉로 13길 4 _검지1","37.5780","127.0152","1","2022-12-01"
"종로구","방범519_지봉로 13길 4 _메인1","37.5780","127.0152","1","2022-12-01"
"종로구","방범520_홍지문길 32_검지1","37.6017","126.9574","1","2022-12-01"
"종로구","방범520_홍지문길 32_검지2","37.6017","126.9574","1","2022-12-01"
"종로구","방범520_홍지문길 32_메인1","37.6017","126.9574","1","2022-12-01"
"종로구","방범521_진흥로22가길 32_검지1","37.6054","126.9587","1","2022-12-01"
"종로구","방범521_진흥로22가길 32_검지2","37.6054","126.9587","1","2022-12-01"
"종로구","방범521_진흥로22가길 32_메인1","37.6054","126.9587","1","2022-12-01"
"종로구","방범522_옥인3길 24_검지1","37.5803","126.9657","1","2022-12-01"
"종로구","방범522_옥인3길 24_검지2","37.5803","126.9657","1","2022-12-01"
"종로구","방범522_옥인3길 24_메인1","37.5803","126.9657","1","2022-12-01"
"종로구","방범523_옥인3길 18-3_검지1","37.5808","126.9656","1","2022-12-01"
"종로구","방범523_옥인3길 18-3_메인1","37.5808","126.9656","1","2022-12-01"
"종로구","방범524_필운대로5길 3_검지1","37.5794","126.9686","1","2022-12-01"
"종로구","방범524_필운대로5길 3_검지2","37.5794","126.9686","1","2022-12-01"
"종로구","방범524_필운대로5길 3_검지3","37.5794","126.9686","1","2022-12-01"
"종로구","방범524_필운대로5길 3_메인1","37.5794","126.9686","1","2022-12-01"
"종로구","방범525_자하문로1길 44_검지1","37.5768","126.9699","1","2022-12-01"
"종로구","방범525_자하문로1길 44_검지2","37.5768","126.9699","1","2022-12-01"
"종로구","방범525_자하문로1길 44_메인1","37.5768","126.9699","1","2022-12-01"
"종로구","방범526_자하문로7길 21_검지1","37.5787","126.9707","1","2022-12-01"
"종로구","방범526_자하문로7길 21_검지2","37.5787","126.9707","1","2022-12-01"
"종로구","방범526_자하문로7길 21_메인1","37.5787","126.9707","1","2022-12-01"
"종로구","방범527_창경궁로 240-7_검지1","37.5824","126.9989","1","2022-12-01"
"종로구","방범527_창경궁로 240-7_검지2","37.5824","126.9989","1","2022-12-01"
"종로구","방범527_창경궁로 240-7_메인1","37.5824","126.9989","1","2022-12-01"
"종로구","방범528_혜화로 35_검지1","37.5889","126.9990","1","2022-12-01"
"종로구","방범528_혜화로 35_검지2","37.5889","126.9990","1","2022-12-01"
"종로구","방범528_혜화로 35_검지3","37.5889","126.9990","1","2022-12-01"
"종로구","방범528_혜화로 35_메인1","37.5889","126.9990","1","2022-12-01"
"종로구","방범529_혜화로 50_검지1","37.5897","126.9993","1","2022-12-01"
"종로구","방범529_혜화로 50_검지2","37.5897","126.9993","1","2022-12-01"
"종로구","방범529_혜화로 50_메인1","37.5897","126.9993","1","2022-12-01"
"종로구","방범530_성균관로 86_검지1","37.5897","126.9982","1","2022-12-01"
"종로구","방범530_성균관로 86_검지2","37.5897","126.9982","1","2022-12-01"
"종로구","방범530_성균관로 86_메인1","37.5897","126.9982","1","2022-12-01"
"종로구","방범531_창경궁로 253-13_검지1","37.5848","126.9995","1","2022-12-01"
"종로구","방범531_창경궁로 253-13_검지2","37.5848","126.9995","1","2022-12-01"
"종로구","방범531_창경궁로 253-13_메인1","37.5848","126.9995","1","2022-12-01"
"종로구","방범532_성균관로 5길 5_검지1","37.5844","126.9969","1","2022-12-01"
"종로구","방범532_성균관로 5길 5_메인1","37.5844","126.9969","1","2022-12-01"
"종로구","방범533_낙산길 22-10_검지1","37.5801","127.0057","1","2022-12-01"
"종로구","방범533_낙산길 22-10_메인1","37.5801","127.0057","1","2022-12-01"
"종로구","방범534_청진지하보도(광화문역 지하보도)_검지1","37.5712","126.9788","1","2022-12-01"
"종로구","방범534_청진지하보도(광화문역 지하보도)_검지2","37.5712","126.9788","1","2022-12-01"
"종로구","방범534_청진지하보도(광화문역 지하보도)_검지3","37.5712","126.9788","1","2022-12-01"
"종로구","방범535_세종대로23길 54_검지1","37.5717","126.9737","1","2022-12-01"
"종로구","방범535_세종대로23길 54_메인1","37.5717","126.9737","1","2022-12-01"
"종로구","방범536_돈화문로 11길 9_검지1","37.5725","126.9910","1","2022-12-01"
"종로구","방범536_돈화문로 11길 9_검지2","37.5725","126.9910","1","2022-12-01"
"종로구","방범536_돈화문로 11길 9_메인1","37.5725","126.9910","1","2022-12-01"
"종로구","방범537_돈화문로 11길 33_검지1","37.5725","126.9895","1","2022-12-01"
"종로구","방범537_돈화문로 11길 33_메인1","37.5725","126.9895","1","2022-12-01"
"종로구","방범537_돈화문로 11길 41_검지2","37.5725","126.9895","1","2022-12-01"
"종로구","방범538_돈화문로 11길 41_검지1","37.5725","126.9889","1","2022-12-01"
"종로구","방범538_돈화문로 11길 41_검지2","37.5725","126.9889","1","2022-12-01"
"종로구","방범538_돈화문로 11길 41_메인1","37.5725","126.9889","1","2022-12-01"
"종로구","방범539_돈화문로 11길 48_검지1","37.5726","126.9887","1","2022-12-01"
"종로구","방범539_돈화문로 11길 48_검지2","37.5726","126.9887","1","2022-12-01"
"종로구","방범539_돈화문로 11길 48_메인1","37.5726","126.9887","1","2022-12-01"
"종로구","방범540_자하문로 23_검지1","37.5781","126.9718","1","2022-12-01"
"종로구","방범540_자하문로 23_검지2","37.5781","126.9718","1","2022-12-01"
"종로구","방범540_자하문로 23_메인1","37.5781","126.9718","1","2022-12-01"
"종로구","방범541_자하문로 39_검지1","37.5795","126.9718","1","2022-12-01"
"종로구","방범541_자하문로 39_검지2","37.5795","126.9718","1","2022-12-01"
"종로구","방범541_자하문로 39_검지3","37.5795","126.9718","1","2022-12-01"
"종로구","방범541_자하문로 39_메인1","37.5795","126.9718","1","2022-12-01"
"종로구","방범542_자하문로 61_검지1","37.5814","126.9709","1","2022-12-01"
"종로구","방범542_자하문로 61_검지2","37.5814","126.9709","1","2022-12-01"
"종로구","방범542_자하문로 61_검지3","37.5814","126.9709","1","2022-12-01"
"종로구","방범542_자하문로 61_메인1","37.5814","126.9709","1","2022-12-01"
"종로구","어린이001_율곡로 264 봄샘유치원_메인","37.5736","127.0067","1","2022-12-01"
"종로구","어린이001_율곡로 264 봄샘유치원_방범1","37.5736","127.0067","1","2022-12-01"
"종로구","어린이002_지봉로13길 14 아동회관어린이집_메인","37.5784","127.0147","1","2022-12-01"
"종로구","어린이003_낙산5길 33 은행나무어린이집_메인","37.5788","127.0109","1","2022-12-01"
"종로구","어린이004_낙산길 202-15 명신초 병설유치원 후문근처_메인","37.5813","127.0131","1","2022-12-01"
"종로구","어린이005_낙산길 250 명신초 정문근처_메인","37.5822","127.0147","1","2022-12-01"
"종로구","어린이006_동망산길 66-1 청룡유치원 근처_메인","37.5797","127.0171","1","2022-12-01"
"종로구","어린이007_낙산4길 24 동숭어린이집_메인","37.5788","127.0072","1","2022-12-01"
"종로구","어린이008_혜화로6길 63 한아름유치원 근처_메인","37.5894","127.0015","1","2022-12-01"
"종로구","어린이009_대학로3길 9 연동유치원_메인","37.5741","127.0012","1","2022-12-01"
"종로구","어린이010_창경궁로 288 혜화유치원 근처_메인","37.5863","127.0020","1","2022-12-01"
"종로구","어린이011_삼일대로 454 서울경운학교_메인","37.5752","126.9870","1","2022-12-01"
"종로구","어린이012_북촌로6길 1 재동초 병설유치원 근처_메인","37.5801","126.9851","1","2022-12-01"
"종로구","어린이013_자하문로17길 23 옥인유치원 근처_메인","37.5814","126.9695","1","2022-12-01"
"종로구","어린이014_자하문로10길 8 중앙청사어린이집 근처_메인","37.5794","126.9720","1","2022-12-01"
"종로구","어린이015_자하문로28길 8 무궁화어린이집_메인","37.5850","126.9711","1","2022-12-01"
"종로구","어린이017_자하문로 306 세검정유치원 근처_메인","37.5997","126.9591","1","2022-12-01"
"종로구","어린이018_홍지문2길 1 상명사대 부속유치원_메인","37.6008","126.9569","1","2022-12-01"
"종로구","어린이018_홍지문2길 1 상명사대 부속유치원_방범1","37.6008","126.9569","1","2022-12-01"
"종로구","어린이019_필운대로 103 서울농학교_메인","37.5841","126.9689","1","2022-12-01"
"종로구","어린이020_인왕산로1길 21 수도사랑의학교 근처_메인","37.5745","126.9645","1","2022-12-01"
"종로구","어린이021_북촌로4길 27 재동초교 정문 근처_메인","37.5794","126.9867","1","2022-12-01"
"종로구","어린이021_북촌로4길 27 재동초교 정문 근처_방범1","37.5794","126.9867","1","2022-12-01"
"종로구","어린이022_세검정로7길 19 세검정초교 정문 근처_메인","37.6027","126.9608","1","2022-12-01"
"종로구","어린이022_세검정로7길 19 세검정초교 정문 근처_방범1","37.6027","126.9608","1","2022-12-01"
"종로구","어린이023_세검정로7길 19 세검정초교 정문 근처_메인","37.6040","126.9613","1","2022-12-01"
"종로구","어린이023_세검정로7길 19 세검정초교 정문 근처_방범1","37.6040","126.9613","1","2022-12-01"
"종로구","어린이024_사직로9길 14 매동초교 정문 근처_메인","37.5769","126.9678","1","2022-12-01"
"종로구","어린이025_필운대로 9-2 매동초교 근처_메인","37.5772","126.9692","1","2022-12-01"
"종로구","어린이026_성균관로 74-1 혜화초교 근처_메인","37.5892","126.9974","1","2022-12-01"
"종로구","어린이027_창신5길 77 조은별어린이집 근처_메인","37.5747","127.0138","1","2022-12-01"
"종로구","어린이028_자하문로33길 22-1 청운초교 후문_메인","37.5863","126.9686","1","2022-12-01"
"종로구","어린이029_율곡로14길 40 효제초교 근처_메인","37.5743","127.0033","1","2022-12-01"
"종로구","어린이030_성균관로13길 63 명륜어린이집 근처_메인","37.5911","126.9951","1","2022-12-01"
"종로구","어린이032_비봉길 23 하비에르 국제학교_메인","37.6115","126.9563","1","2022-12-01"
"종로구","어린이033_필운대로 87-2 서울맹학교 근처_메인","37.5838","126.9673","1","2022-12-01"
"종로구","어린이034_사직로8길 13 세종유치원 근처_메인","37.5749","126.9702","1","2022-12-01"
"종로구","어린이035_자하문로43길 2 구립엔젤키즈어린이집 근처_메인","37.5987","126.9609","1","2022-12-01"
"종로구","어린이036_세검정로6다길 10 부암어린이집 근처_메인","37.6017","126.9626","1","2022-12-01"
"종로구","어린이037_종로65길 10 한빛어린이집 근처_메인","37.5750","127.0198","1","2022-12-01"
"종로구","어린이038_옥인길 18 누상어린이집 근처_메인","37.5807","126.9675","1","2022-12-01"
"종로구","어린이039_삼일대로444-1_메인","37.5742","126.9876","1","2022-12-01"
"종로구","어린이039_삼일대로444-1_방범1","37.5742","126.9876","1","2022-12-01"
"종로구","어린이039_삼일대로444-1_방범2","37.5742","126.9876","1","2022-12-01"
"종로구","주정차001_세종대로 175_메인","37.5717","126.9754","1","2022-12-01"
"종로구","주정차001_세종대로 175_방범1","37.5717","126.9754","1","2022-12-01"
"종로구","주정차002_새문안로 92_메인1","37.5695","126.9745","1","2022-12-01"
"종로구","주정차002_새문안로 92_메인2","37.5695","126.9745","1","2022-12-01"
"종로구","주정차003_삼일대로 445_메인","37.5742","126.9870","1","2022-12-01"
"종로구","주정차004_삼일대로 457_메인","37.5754","126.9865","1","2022-12-01"
"종로구","주정차005_종로 99_메인","37.5711","126.9878","1","2022-12-01"
"종로구","주정차006_수표로 127_메인","37.5725","126.9886","1","2022-12-01"
"종로구","주정차007_수표로 115_메인","37.5715","126.9891","1","2022-12-01"
"종로구","주정차008_수표로 90-1_메인","37.5693","126.9896","1","2022-12-01"
"종로구","주정차009_사직로8길 31_메인","37.5744","126.9716","1","2022-12-01"
"종로구","주정차010_사직로 95_메인","37.5769","126.9653","1","2022-12-01"
"종로구","주정차011_종로 266_메인","37.5709","127.0068","1","2022-12-01"
"종로구","주정차012_사직로8길 4_메인","37.5748","126.9702","1","2022-12-01"
"종로구","주정차013_통일로14길 6-5_메인","37.5747","126.9585","1","2022-12-01"
"종로구","주정차014_진흥로 439_메인","37.6080","126.9576","1","2022-12-01"
"종로구","주정차015_진흥로 487_메인","37.6049","126.9611","1","2022-12-01"
"종로구","주정차016_자하문로 6_메인","37.5766","126.9727","1","2022-12-01"
"종로구","주정차017_자하문로 13-1_메인","37.5773","126.9721","1","2022-12-01"
"종로구","주정차018_자하문로 27_메인","37.5786","126.9715","1","2022-12-01"
"종로구","주정차019_자하문로 69_메인","37.5824","126.9705","1","2022-12-01"
"종로구","주정차020_자하문로 119_메인","37.5865","126.9697","1","2022-12-01"
"종로구","주정차021_자하문로 273_메인","37.5980","126.9621","1","2022-12-01"
"종로구","주정차022_백석동길 11_메인","37.5931","126.9657","1","2022-12-01"
"종로구","주정차023_평창동 158-1 글로리아타운 앞_메인","37.6065","126.9691","1","2022-12-01"
"종로구","주정차024_평창문화로 52_메인","37.6056","126.9671","1","2022-12-01"
"종로구","주정차025_창경궁로11길 3_메인","37.5697","126.9978","1","2022-12-01"
"종로구","주정차026_북촌로 53_메인","37.5817","126.9850","1","2022-12-01"
"종로구","주정차027_북촌로4길 7_메인","37.5792","126.9854","1","2022-12-01"
"종로구","주정차027_북촌로4길 7_방범1","37.5792","126.9854","1","2022-12-01"
"종로구","주정차027_북촌로4길 7_방범2","37.5792","126.9854","1","2022-12-01"
"종로구","주정차027_북촌로4길 7_방범3","37.5792","126.9854","1","2022-12-01"
"종로구","주정차028_율곡로3길 87_메인","37.5796","126.9822","1","2022-12-01"
"종로구","주정차029_삼봉로 78-1_메인","37.5721","126.9815","1","2022-12-01"
"종로구","주정차030_인사동길 47_메인","37.5744","126.9843","1","2022-12-01"
"종로구","주정차031_인사동길 40_메인","37.5739","126.9851","1","2022-12-01"
"종로구","주정차031_인사동길 40_방범1","37.5739","126.9851","1","2022-12-01"
"종로구","주정차032_인사동길 23-1_메인","37.5729","126.9862","1","2022-12-01"
"종로구","주정차033_인사동길 9_메인","37.5717","126.9870","1","2022-12-01"
"종로구","주정차034_돈화문로 56-1_메인","37.5735","126.9913","1","2022-12-01"
"종로구","주정차035_돈화문로 36-1_메인","37.5717","126.9919","1","2022-12-01"
"종로구","주정차036_돈화문로 9_메인1","37.5694","126.9921","1","2022-12-01"
"종로구","주정차036_돈화문로 9_메인2","37.5694","126.9921","1","2022-12-01"
"종로구","주정차036_돈화문로 9_방범1","37.5694","126.9921","1","2022-12-01"
"종로구","주정차036_돈화문로 9_방범2","37.5694","126.9921","1","2022-12-01"
"종로구","주정차037_김상옥로 71_메인","37.5737","127.0057","1","2022-12-01"
"종로구","주정차038_김상옥로 54_메인","37.5734","127.0036","1","2022-12-01"
"종로구","주정차039_성균관로 17_메인","37.5843","126.9975","1","2022-12-01"
"종로구","주정차040_종로 116-1_메인1","37.5702","126.9905","1","2022-12-01"
"종로구","주정차040_종로 116-1_메인2","37.5702","126.9905","1","2022-12-01"
"종로구","주정차041_종로 141-1_메인1","37.5706","126.9933","1","2022-12-01"
"종로구","주정차041_종로 141-1_메인2","37.5706","126.9933","1","2022-12-01"
"종로구","주정차042_종로 148-1_메인1","37.5703","126.9940","1","2022-12-01"
"종로구","주정차042_종로 148-1_메인2","37.5703","126.9940","1","2022-12-01"
"종로구","주정차043_종로 206_메인1","37.5708","127.0008","1","2022-12-01"
"종로구","주정차043_종로 206_메인2","37.5708","127.0008","1","2022-12-01"
"종로구","주정차043_종로 206_방범1","37.5703","127.0009","1","2022-12-01"
"종로구","주정차043_종로 206_방범2","37.5703","127.0009","1","2022-12-01"
"종로구","주정차043_종로 206_방범3","37.5703","127.0009","1","2022-12-01"
"종로구","주정차043_종로 206_방범4","37.5703","127.0009","1","2022-12-01"
"종로구","주정차044_종로 230-2_메인1","37.5709","127.0034","1","2022-12-01"
"종로구","주정차044_종로 230-2_메인2","37.5709","127.0034","1","2022-12-01"
"종로구","주정차045_종로 244-1_메인1","37.5709","127.0049","1","2022-12-01"
"종로구","주정차045_종로 244-1_메인2","37.5709","127.0049","1","2022-12-01"
"종로구","주정차046_종로 298_메인1","37.5716","127.0110","1","2022-12-01"
"종로구","주정차046_종로 298_메인2","37.5716","127.0110","1","2022-12-01"
"종로구","주정차047_종로52길 12_메인","37.5717","127.0131","1","2022-12-01"
"종로구","주정차048_종로54길 19_메인","37.5715","127.0141","1","2022-12-01"
"종로구","주정차048_종로54길 19_방범1","37.5715","127.0141","1","2022-12-01"
"종로구","주정차049_지봉로5길 4_메인","37.5743","127.0156","1","2022-12-01"
"종로구","주정차050_지봉로 9_메인","37.5708","127.0157","1","2022-12-01"
"종로구","주정차051_지봉로 70_메인","37.5762","127.0157","1","2022-12-01"
"종로구","주정차052_지봉로 20_메인","37.5719","127.0159","1","2022-12-01"
"종로구","주정차053_대학로10길 17_메인","37.5818","127.0034","1","2022-12-01"
"종로구","주정차054_대학로8길 7_메인","37.5808","127.0033","1","2022-12-01"
"종로구","주정차055_대학로10길 11_메인","37.5818","127.0029","1","2022-12-01"
"종로구","주정차056_대학로8가길 36_메인","37.5826","127.0023","1","2022-12-01"
"종로구","주정차057_인사동5길 41_메인","37.5722","126.9843","1","2022-12-01"
"종로구","주정차058_북촌로 127_메인","37.5868","126.9835","1","2022-12-01"
"종로구","주정차059_대학로 120_메인","37.5819","127.0022","1","2022-12-01"
"종로구","주정차060_새문안로9길 9_메인","37.5708","126.9759","1","2022-12-01"
"종로구","주정차061_삼청로 108_메인","37.5850","126.9821","1","2022-12-01"
"종로구","주정차062_대학로 64_메인","37.5769","127.0024","1","2022-12-01"
"종로구","주정차062_대학로 64_방범1","37.5768","127.0026","1","2022-12-01"
"종로구","주정차063_대학로 93_메인","37.5796","127.0020","1","2022-12-01"
"종로구","주정차064_대학로 156_메인","37.5854","127.0017","1","2022-12-01"
"종로구","주정차065_대명길 3_메인","37.5834","127.0015","1","2022-12-01"
"종로구","주정차066_혜화로 63_메인","37.5920","126.9993","1","2022-12-01"
"종로구","주정차067_혜화로 50_메인","37.5898","126.9993","1","2022-12-01"
"종로구","주정차068_동숭길 133_메인","37.5835","127.0026","1","2022-12-01"
"종로구","주정차069_동숭길 101_메인","37.5827","127.0039","1","2022-12-01"
"종로구","주정차070_돈화문로 45_메인","37.5725","126.9915","1","2022-12-01"
"종로구","주정차071_종로5길 30_메인","37.5714","126.9807","1","2022-12-01"
"종로구","주정차072_효자로 57_메인","37.5810","126.9736","1","2022-12-01"
"종로구","주정차073_혜화로 1_메인","37.5859","127.0010","1","2022-12-01"
"종로구","주정차074_혜화로 12_메인","37.5866","127.0000","1","2022-12-01"
"종로구","주정차075_혜화로 32_메인","37.5884","126.9997","1","2022-12-01"
"종로구","주정차077_새문안로2길 10_메인","37.5689","126.9716","1","2022-12-01"
"종로구","주정차078_율곡로 235_메인","37.5758","127.0050","1","2022-12-01"
"종로구","주정차079_창경궁로 237_메인","37.5831","126.9986","1","2022-12-01"
"종로구","주정차079_창경궁로 237_방범1","37.5831","126.9986","1","2022-12-01"
"종로구","주정차080_새문안로 96_메인1","37.5700","126.9755","1","2022-12-01"
"종로구","주정차080_새문안로 96_메인2","37.5700","126.9755","1","2022-12-01"
"종로구","주정차081_내수동 71-2_메인","37.5736","126.9712","1","2022-12-01"
"종로구","주정차082_종로 322_메인","37.5723","127.0135","1","2022-12-01"
"종로구","주정차083_사직로 73_메인","37.5749","126.9677","1","2022-12-01"
"종로구","주정차084_북악산로 267_메인","37.6020","126.9817","1","2022-12-01"
"종로구","주정차085_종로 347_메인1","37.5740","127.0158","1","2022-12-01"
"종로구","주정차085_종로 347_메인2","37.5740","127.0158","1","2022-12-01"
"종로구","주정차086_창의문로 51_메인1","37.5885","126.9722","1","2022-12-01"
"종로구","주정차086_창의문로 51_메인2","37.5885","126.9722","1","2022-12-01"
"종로구","주정차087_북촌로15길 23-5_메인","37.5859","126.9837","1","2022-12-01"
"종로구","주정차087_북촌로15길 23-5_방범1","37.5856","126.9839","1","2022-12-01"
"종로구","주정차088_창의문로5가길 1_메인1","37.5917","126.9636","1","2022-12-01"
"종로구","주정차088_창의문로5가길 1_메인2","37.5917","126.9636","1","2022-12-01"
"종로구","주정차089_창의문로 149_메인","37.5931","126.9638","1","2022-12-01"
"종로구","주정차090_자하문로 235_메인1","37.5952","126.9635","1","2022-12-01"
"종로구","주정차090_자하문로 235_메인2","37.5952","126.9635","1","2022-12-01"
"종로구","주정차091_서순라길 21_메인","37.5716","126.9938","1","2022-12-01"
"종로구","주정차092_자하문로35길_메인","37.5909","126.9666","1","2022-12-01"
"종로구","주정차093_자하문로35길_메인","37.5905","126.9654","1","2022-12-01"
"종로구","주정차094_자하문로35길_메인","37.5894","126.9653","1","2022-12-01"
"종로구","주정차095_낙산성곽1길 7_메인","37.5723","127.0096","1","2022-12-01"
"종로구","주정차096_송월1길 73-7_메인","37.5733","126.9653","1","2022-12-01"
"종로구","주정차097_낙산성곽동길 72_메인","37.5788","127.0087","1","2022-12-01"
"종로구","주정차098_숭인동길 39_메인1","37.5769","127.0220","1","2022-12-01"
"종로구","주정차099_교남동 7_메인1","37.5674","126.9658","1","2022-12-01"
"종로구","주정차100_삼일대로 30길 23_메인1","37.5741","126.9890","1","2022-12-01"
"종로구","주정차101_창신길 12_메인1","37.5723","127.0107","1","2022-12-01"
"종로구","주정차102_계동길 23_메인1","37.5783","126.9867","1","2022-12-01"
"종로구","주정차103_자하문로 89_메인1","37.5839","126.9703","1","2022-12-01"
"종로구","주정차104_창경궁로 150_메인1","37.5758","126.9974","1","2022-12-01"
"종로구","치수001_세검정로6길 51-4_메인","37.6003","126.9619","1","2022-12-01"
"종로구","치수002_세검정로9길 1_메인","37.6034","126.9620","1","2022-12-01"
"종로구","치수003_홍지동 72-7_메인","37.6003","126.9579","1","2022-12-01"
